name,time,Corrente,Localizacao,Picos,TempoForaDeFaixa
TB75,2019-12-24T14:01:44.1603619Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:44.8720444Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:45.5940448Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:46.3228536Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:46.9867004Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:47.6898154Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:48.3975926Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:49.0958131Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:49.8115142Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:50.5146408Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:51.2404075Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:51.967561Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:52.6942566Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:53.3636721Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:54.0639414Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:54.7792103Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:55.5146728Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:56.1942058Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:56.8977838Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:57.6185919Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:58.3262883Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:59.0002214Z,0,TransporteTB,1,0
TB75,2019-12-24T14:01:59.7330752Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:00.4388659Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:01.1045555Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:01.8226109Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:02.5265256Z,1.81,TransporteTB,1,0
TB75,2019-12-24T14:02:03.2424742Z,2,TransporteTB,1,0
TB75,2019-12-24T14:02:03.966786Z,1.74,TransporteTB,1,0
TB75,2019-12-24T14:02:04.6673626Z,1.73,TransporteTB,1,0
TB75,2019-12-24T14:02:05.3701765Z,1.79,TransporteTB,1,0
TB75,2019-12-24T14:02:06.0710353Z,1.73,TransporteTB,1,0
TB75,2019-12-24T14:02:06.7816112Z,1.77,TransporteTB,1,0
TB75,2019-12-24T14:02:07.4925142Z,1.8,TransporteTB,1,0
TB75,2019-12-24T14:02:08.1817799Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:02:08.886762Z,1.77,TransporteTB,1,0
TB75,2019-12-24T14:02:09.5850471Z,1.88,TransporteTB,1,0
TB75,2019-12-24T14:02:10.2934144Z,1.66,TransporteTB,1,0
TB75,2019-12-24T14:02:11.0195637Z,1.63,TransporteTB,1,0
TB75,2019-12-24T14:02:11.710567Z,1.8,TransporteTB,1,0
TB75,2019-12-24T14:02:12.4349177Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:13.1256374Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:13.8784857Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:14.5549758Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:15.2799181Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:15.9940094Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:16.6649436Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:17.3700093Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:18.0739281Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:18.7855972Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:19.4953288Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:20.1882961Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:20.8962703Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:21.6130469Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:22.3299551Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:23.0095186Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:23.722004Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:24.4333905Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:25.1378901Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:25.8677805Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:26.5660315Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:27.2695641Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:27.9639735Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:28.6893589Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:29.3867092Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:30.0894886Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:30.8175919Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:31.5228637Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:32.2219584Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:32.9049378Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:33.630332Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:34.3217852Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:35.0207463Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:35.727635Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:36.4574595Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:37.1671417Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:37.8662888Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:38.5607054Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:39.2873178Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:39.9848169Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:40.6883211Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:41.3758263Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:42.0797434Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:42.782952Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:43.4994645Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:44.2163641Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:44.8916275Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:45.610282Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:46.3367249Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:47.0418238Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:47.7227411Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:48.4297616Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:49.1243832Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:49.832285Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:50.5206098Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:51.2231238Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:51.9479144Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:52.68203Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:53.345864Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:54.0580654Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:54.7828504Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:55.4659463Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:56.1754798Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:56.8766346Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:57.5905526Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:58.3033497Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:59.0055166Z,0,TransporteTB,1,0
TB75,2019-12-24T14:02:59.7060444Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:00.4322478Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:01.1261028Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:01.8340084Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:02.5198288Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:03.2467712Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:03.9813683Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:04.6745989Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:05.3537367Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:06.0771942Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:06.7894073Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:07.4757331Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:08.1655821Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:08.8919694Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:09.5991383Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:10.289604Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:11.0054519Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:11.7223205Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:12.4180233Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:13.1571136Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:13.8849414Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:14.559948Z,1.98,TransporteTB,1,0
TB75,2019-12-24T14:03:15.2806264Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:03:15.9825468Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:03:16.6784483Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:03:17.3878026Z,1.82,TransporteTB,1,0
TB75,2019-12-24T14:03:18.081307Z,1.8,TransporteTB,1,0
TB75,2019-12-24T14:03:18.7879999Z,1.83,TransporteTB,1,0
TB75,2019-12-24T14:03:19.496957Z,1.72,TransporteTB,1,0
TB75,2019-12-24T14:03:20.1961264Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:03:20.9150426Z,1.69,TransporteTB,1,0
TB75,2019-12-24T14:03:21.6128283Z,1.71,TransporteTB,1,0
TB75,2019-12-24T14:03:22.3230204Z,1.71,TransporteTB,1,0
TB75,2019-12-24T14:03:23.0213631Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:03:23.7313978Z,1.78,TransporteTB,1,0
TB75,2019-12-24T14:03:24.4593969Z,1.65,TransporteTB,1,0
TB75,2019-12-24T14:03:25.1621205Z,1.67,TransporteTB,1,0
TB75,2019-12-24T14:03:25.8661347Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:26.578022Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:27.2902084Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:27.9903033Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:28.6887335Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:29.4120131Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:30.1005349Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:30.8173668Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:31.5187553Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:32.2271692Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:32.9459695Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:33.6508402Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:34.3708836Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:35.056029Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:35.7550878Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:36.4751395Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:37.1744116Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:37.8807144Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:38.5838746Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:39.283952Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:39.9954075Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:40.7115061Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:41.4173102Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:42.1159503Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:42.8383776Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:43.5479228Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:44.2452449Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:44.9573587Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:45.6515819Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:46.368878Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:47.0587304Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:47.7729864Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:48.4679946Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:49.1652883Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:49.8843005Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:50.5796783Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:51.2830093Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:52.0062923Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:52.6983302Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:53.4244865Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:54.1197448Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:54.8251426Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:55.5299363Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:56.2376736Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:56.9479042Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:57.6719622Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:58.3723832Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:59.0508397Z,0,TransporteTB,1,0
TB75,2019-12-24T14:03:59.7765313Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:00.4824728Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:01.1804461Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:01.8983695Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:02.5883627Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:03.3167118Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:04.0085499Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:04.7300789Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:05.4340403Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:06.129381Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:06.8525282Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:07.5740274Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:08.269929Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:08.9676928Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:09.6862639Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:10.3906873Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:11.0785406Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:11.7773554Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:12.4993235Z,1.78,TransporteTB,1,0
TB75,2019-12-24T14:04:13.1998457Z,1.96,TransporteTB,1,0
TB75,2019-12-24T14:04:13.9058159Z,1.94,TransporteTB,1,0
TB75,2019-12-24T14:04:14.6129975Z,1.73,TransporteTB,1,0
TB75,2019-12-24T14:04:15.3221044Z,1.81,TransporteTB,1,0
TB75,2019-12-24T14:04:16.0248978Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:04:16.7163757Z,1.78,TransporteTB,1,0
TB75,2019-12-24T14:04:17.4428447Z,1.78,TransporteTB,1,0
TB75,2019-12-24T14:04:18.1386895Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:04:18.8568779Z,1.79,TransporteTB,1,0
TB75,2019-12-24T14:04:19.5560112Z,1.6,TransporteTB,1,0
TB75,2019-12-24T14:04:20.2702348Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:20.9770525Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:21.6795097Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:22.4005203Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:23.0865864Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:23.8175666Z,3.4,TransporteTB,1,0
TB75,2019-12-24T14:04:24.532014Z,1.74,TransporteTB,1,0
TB75,2019-12-24T14:04:25.2442863Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:04:25.9504043Z,1.82,TransporteTB,1,0
TB75,2019-12-24T14:04:26.656038Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:04:27.3501524Z,1.72,TransporteTB,1,0
TB75,2019-12-24T14:04:28.0562763Z,1.69,TransporteTB,1,0
TB75,2019-12-24T14:04:28.7631953Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:04:29.4805021Z,1.73,TransporteTB,1,0
TB75,2019-12-24T14:04:30.17676Z,1.82,TransporteTB,1,0
TB75,2019-12-24T14:04:30.8937669Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:04:31.5933484Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:04:32.3185777Z,1.7,TransporteTB,1,0
TB75,2019-12-24T14:04:33.0332838Z,1.63,TransporteTB,1,0
TB75,2019-12-24T14:04:33.7453346Z,1.65,TransporteTB,1,0
TB75,2019-12-24T14:04:34.4559987Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:35.1551821Z,2.04,TransporteTB,1,0
TB75,2019-12-24T14:04:35.8552895Z,1.84,TransporteTB,1,0
TB75,2019-12-24T14:04:36.5660671Z,1.74,TransporteTB,1,0
TB75,2019-12-24T14:04:37.2703724Z,1.6,TransporteTB,1,0
TB75,2019-12-24T14:04:37.9832571Z,1.35,TransporteTB,1,0
TB75,2019-12-24T14:04:38.6726024Z,1.66,TransporteTB,1,0
TB75,2019-12-24T14:04:39.3975637Z,1.77,TransporteTB,1,0
TB75,2019-12-24T14:04:40.0846964Z,1.56,TransporteTB,1,0
TB75,2019-12-24T14:04:40.7873681Z,1.65,TransporteTB,1,0
TB75,2019-12-24T14:04:41.5154159Z,1.8,TransporteTB,1,0
TB75,2019-12-24T14:04:42.2270866Z,1.79,TransporteTB,1,0
TB75,2019-12-24T14:04:42.9284501Z,1.74,TransporteTB,1,0
TB75,2019-12-24T14:04:43.6450532Z,1.71,TransporteTB,1,0
TB75,2019-12-24T14:04:44.3482487Z,1.58,TransporteTB,1,0
TB75,2019-12-24T14:04:45.0423279Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:45.7524843Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:46.4539347Z,2.01,TransporteTB,1,0
TB75,2019-12-24T14:04:47.1615897Z,1.74,TransporteTB,1,0
TB75,2019-12-24T14:04:47.8696152Z,1.83,TransporteTB,1,0
TB75,2019-12-24T14:04:48.5787372Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:04:49.2793269Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:04:49.9707747Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:04:50.6733118Z,1.79,TransporteTB,1,0
TB75,2019-12-24T14:04:51.3752712Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:04:52.0834782Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:04:52.7967675Z,1.78,TransporteTB,1,0
TB75,2019-12-24T14:04:53.502997Z,1.79,TransporteTB,1,0
TB75,2019-12-24T14:04:54.2158544Z,1.78,TransporteTB,1,0
TB75,2019-12-24T14:04:54.9066334Z,1.64,TransporteTB,1,0
TB75,2019-12-24T14:04:55.6188149Z,1.61,TransporteTB,1,0
TB75,2019-12-24T14:04:56.3423572Z,1.77,TransporteTB,1,0
TB75,2019-12-24T14:04:57.020724Z,0,TransporteTB,1,0
TB75,2019-12-24T14:04:57.7414691Z,1.88,TransporteTB,1,0
TB75,2019-12-24T14:04:58.4494464Z,1.72,TransporteTB,1,0
TB75,2019-12-24T14:04:59.1637397Z,1.64,TransporteTB,1,0
TB75,2019-12-24T14:04:59.881147Z,1.55,TransporteTB,1,0
TB75,2019-12-24T14:05:00.5804922Z,1.66,TransporteTB,1,0
TB75,2019-12-24T14:05:01.2940149Z,1.5,TransporteTB,1,0
TB75,2019-12-24T14:05:01.9973401Z,1.51,TransporteTB,1,0
TB75,2019-12-24T14:05:02.7098171Z,1.77,TransporteTB,1,0
TB75,2019-12-24T14:05:03.4129863Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:05:04.1084307Z,1.82,TransporteTB,1,0
TB75,2019-12-24T14:05:04.8026784Z,1.78,TransporteTB,1,0
TB75,2019-12-24T14:05:05.5111951Z,1.71,TransporteTB,1,0
TB75,2019-12-24T14:05:06.2122477Z,1.79,TransporteTB,1,0
TB75,2019-12-24T14:05:06.9373447Z,1.83,TransporteTB,1,0
TB75,2019-12-24T14:05:07.6693907Z,1.79,TransporteTB,1,0
TB75,2019-12-24T14:05:08.3475934Z,1.84,TransporteTB,1,0
TB75,2019-12-24T14:05:09.060819Z,1.71,TransporteTB,1,0
TB75,2019-12-24T14:05:09.7732819Z,1.83,TransporteTB,1,0
TB75,2019-12-24T14:05:10.4781154Z,1.73,TransporteTB,1,0
TB75,2019-12-24T14:05:11.1678945Z,1.72,TransporteTB,1,0
TB75,2019-12-24T14:05:11.9081505Z,1.71,TransporteTB,1,0
TB75,2019-12-24T14:05:12.571132Z,1.58,TransporteTB,1,0
TB75,2019-12-24T14:05:13.2882683Z,1.86,TransporteTB,1,0
TB75,2019-12-24T14:05:13.9878887Z,1.96,TransporteTB,1,0
TB75,2019-12-24T14:05:14.7005393Z,1.74,TransporteTB,1,0
TB75,2019-12-24T14:05:15.4149179Z,1.6,TransporteTB,1,0
TB75,2019-12-24T14:05:16.1086712Z,1.91,TransporteTB,1,0
TB75,2019-12-24T14:05:16.833722Z,1.82,TransporteTB,1,0
TB75,2019-12-24T14:05:17.5365899Z,1.71,TransporteTB,1,0
TB75,2019-12-24T14:05:18.2567633Z,1.83,TransporteTB,1,0
TB75,2019-12-24T14:05:18.9470127Z,1.83,TransporteTB,1,0
TB75,2019-12-24T14:05:19.651349Z,1.78,TransporteTB,1,0
TB75,2019-12-24T14:05:20.3573873Z,1.83,TransporteTB,1,0
TB75,2019-12-24T14:05:21.0661439Z,1.8,TransporteTB,1,0
TB75,2019-12-24T14:05:21.7733868Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:05:22.469137Z,1.81,TransporteTB,1,0
TB75,2019-12-24T14:05:23.1848931Z,1.73,TransporteTB,1,0
TB75,2019-12-24T14:05:23.8897068Z,1.86,TransporteTB,1,0
TB75,2019-12-24T14:05:24.6147885Z,1.68,TransporteTB,1,0
TB75,2019-12-24T14:05:25.302724Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:05:26.0130929Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:05:26.7451853Z,0,TransporteTB,1,0
TB75,2019-12-24T14:05:27.4475567Z,0,TransporteTB,1,0
TB75,2019-12-24T14:05:28.1456134Z,0,TransporteTB,1,0
TB75,2019-12-24T14:05:28.856429Z,0,TransporteTB,1,0
TB75,2019-12-24T14:05:29.547956Z,0,TransporteTB,1,0
TB75,2019-12-24T14:05:30.2613328Z,0,TransporteTB,1,0
TB75,2019-12-24T14:05:30.9773887Z,1.63,TransporteTB,1,0
TB75,2019-12-24T14:05:31.6670777Z,2.11,TransporteTB,1,0
TB75,2019-12-24T14:05:32.3646601Z,2.3,TransporteTB,1,0
TB75,2019-12-24T14:05:33.0807944Z,1.47,TransporteTB,1,0
TB75,2019-12-24T14:05:33.7896123Z,1.43,TransporteTB,1,0
TB75,2019-12-24T14:05:34.5082088Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:05:35.1976664Z,1.56,TransporteTB,1,0
TB75,2019-12-24T14:05:35.9081306Z,1.74,TransporteTB,1,0
TB75,2019-12-24T14:05:36.6102322Z,1.71,TransporteTB,1,0
TB75,2019-12-24T14:05:37.3000664Z,1.72,TransporteTB,1,0
TB75,2019-12-24T14:05:38.0170759Z,1.62,TransporteTB,1,0
TB75,2019-12-24T14:05:38.7351085Z,1.82,TransporteTB,1,0
TB75,2019-12-24T14:05:39.4282845Z,0,TransporteTB,1,0
TB75,2019-12-24T14:05:40.1400228Z,0,TransporteTB,1,0
TB75,2019-12-24T14:05:40.8521409Z,0,TransporteTB,1,0
TB75,2019-12-24T14:05:41.5488043Z,0,TransporteTB,1,0
TB75,2019-12-24T14:05:42.2714053Z,1.85,TransporteTB,1,0
TB75,2019-12-24T14:05:42.962271Z,1.73,TransporteTB,1,0
TB75,2019-12-24T14:05:43.6799112Z,1.8,TransporteTB,1,0
TB75,2019-12-24T14:05:44.3866748Z,1.71,TransporteTB,1,0
TB75,2019-12-24T14:05:45.0841254Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:05:45.7901666Z,1.85,TransporteTB,1,0
TB75,2019-12-24T14:05:46.5055666Z,1.69,TransporteTB,1,0
TB75,2019-12-24T14:05:47.1989166Z,1.72,TransporteTB,1,0
TB75,2019-12-24T14:05:47.9334284Z,1.78,TransporteTB,1,0
TB75,2019-12-24T14:05:48.6462642Z,1.77,TransporteTB,1,0
TB75,2019-12-24T14:05:49.3443896Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:05:50.0557258Z,1.74,TransporteTB,1,0
TB75,2019-12-24T14:05:50.7665747Z,1.77,TransporteTB,1,0
TB75,2019-12-24T14:05:51.4716306Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:05:52.1877145Z,1.84,TransporteTB,1,0
TB75,2019-12-24T14:05:52.8908267Z,2.38,TransporteTB,1,0
TB75,2019-12-24T14:05:53.5825979Z,1.78,TransporteTB,1,0
TB75,2019-12-24T14:05:54.3084013Z,2.19,TransporteTB,1,0
TB75,2019-12-24T14:05:55.0040629Z,1.71,TransporteTB,1,0
TB75,2019-12-24T14:05:55.7253177Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:05:56.4271323Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:05:57.1305474Z,1.74,TransporteTB,1,0
TB75,2019-12-24T14:05:57.8320394Z,1.77,TransporteTB,1,0
TB75,2019-12-24T14:05:58.5461565Z,1.7,TransporteTB,1,0
TB75,2019-12-24T14:05:59.2431886Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:05:59.9583862Z,1.73,TransporteTB,1,0
TB75,2019-12-24T14:06:00.6420655Z,1.79,TransporteTB,1,0
TB75,2019-12-24T14:06:01.3612493Z,1.74,TransporteTB,1,0
TB75,2019-12-24T14:06:02.0571729Z,1.82,TransporteTB,1,0
TB75,2019-12-24T14:06:02.7615618Z,1.75,TransporteTB,1,0
TB75,2019-12-24T14:06:03.4563312Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:06:04.1608591Z,1.84,TransporteTB,1,0
TB75,2019-12-24T14:06:04.8661143Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:06:05.5833749Z,1.76,TransporteTB,1,0
TB75,2019-12-24T14:06:06.3029631Z,1.82,TransporteTB,1,0
TB75,2019-12-24T14:06:06.9926778Z,1.8,TransporteTB,1,0
TB75,2019-12-24T14:06:07.7226727Z,1.77,TransporteTB,1,0
TB75,2019-12-24T14:06:08.4255662Z,1.78,TransporteTB,1,0
TB75,2019-12-24T14:06:09.1297431Z,1.8,TransporteTB,1,0
TB75,2019-12-24T14:06:09.8275418Z,1.73,TransporteTB,1,0
TB75,2019-12-24T14:06:10.5520489Z,1.8,TransporteTB,1,0
TB75,2019-12-24T14:06:11.2446572Z,1.83,TransporteTB,1,0
